sno,username,vehicle_no,rf_id,empty_weight
4249,software,"SS 99 MS 9999",E2801191A50400730F5297D4,99
4250,software,00,E2004704EFC06426A32901130000,00
4251,software_micro,"SS 99 MS 9999",E2801191A50400730F5297D4,99
4252,software_micro,"SS 33 MS 3333",E2801191A5040073OF49F17E,33
4253,software,"TN 26 ST 1003",E20047063EE06426B816B81,3000
4254,software_micro,"SS 11 SS 1111",E28069950000400662D1111,11
4255,software,"SS 11 SS 1111",E28069950000400662D1111,11
4256,software_micro,"SS 22 MS 2222",E2801191A50400730F49F17E,22
4257,software,"SS 22 MS 2222",E2801191A50400730F49F17E,22
4258,software_micro,"SS 44 MS 4444","E2801191A50400730F49F1 7E",44
4259,software,"SS 44 MS 4444","E2801191A50400730F49F1 7E",44
4260,software_micro,"SS 77 MS 7777",E2801191A5040073OF49F17T,77
4261,software,"SS 77 MS 7777",E2801191A5040073OF49F17T,77
4262,tambaram,"TN 11 BD 7731",E2801191A5040073F9A4E813,745
4263,tambaram_micro,"TN 11 BD 7731",E2801191A5040073F9A4E813,745
4264,tambaram,"TN 11 BA 1834",E2801191A50400742357E3C0,1265
4265,tambaram_micro,"TN 11 BA 1834",E2801191A50400742357E3C0,1265
4266,tambaram,"TN 11 AZ 8944",E2801191A504007423579270,1350
4267,tambaram_micro,"TN 11 AZ 8944",E2801191A504007423579270,1350
4268,tambaram,"TN 11 AZ 8922",E2801191A50400742357E3D0,1300
4269,tambaram_micro,"TN 11 AZ 8922",E2801191A50400742357E3D0,1300
4270,tambaram,"TN 11 BA 1884",E2801191A504007423579280,1260
4271,tambaram_micro,"TN 11 BA 1884",E2801191A504007423579280,1260
4272,tambaram,"TN 11 AZ 8914",E280691500005020ED942CC0,1280
4273,tambaram_micro,"TN 11 AZ 8914",E280691500005020ED942CC0,1280
4277,software_micro,9876,E2801191A50400730F4B5252,3
4278,software_micro,1111,E2801191A50400730F4AA803,20
4279,software,1111,E2801191A50400730F4AA803,20
4280,software,54321,E2801191A50400730F4AA804,6
4281,software_micro,54321,E2801191A50400730F4AA804,6
4282,software,654321,E2801191A50400730F49F27E,21
4283,kousic_and_co,"TN 33 BX 2099",E2801191A50400730F4AA802,15780
4284,kousic_and_co,"TN 33 BZ 6499",E2801191A50400742357B6ED,15130
4285,kousic_and_co,"TN 33 BX 4699",E2801191A50400742357C21D,15740
4286,kousic_and_co,"TN 33 BW 6999",E2801191A50400730F4CACBF,15770
4287,kousic_and_co,"TN 33 CB 6099",E2801191A50400730F4CB12F,15760
4288,kousic_and_co,"TN 33 BT 2599",E2801191A5040074235847DA,15350
4289,kousic_and_co,"TN 33 CB 5288",E2801191A5040074235847CA,15100
4290,kousic_and_co,"TN 33 BW 7099",E2801191A5040074235BF2C0,15170
4291,kousic_and_co,"TN 33 BX 9785",E2801191A5040074235C1720,12100
4292,kousic_and_co,"TN 33 BQ 9747",E2801191A50400730F4E77E0,13120
4293,kousic_and_co,"TN 33 BT 7140",E2801191A5040074235BEC1C,16600
4294,kousic_and_co,"TN 33 BT 0799",E2801191A50400730F4B5252,8460
4295,kousic_and_co,"TN 33 BZ 8599",E2801191A5040074235BF1CF,15030
4296,kousic_and_co,"TN 33 AE 8490",E2801191A5040074235D315F,8480
4297,kousic_and_co,"TN 30 AA 0190",E2801191A5040074235AA2DF,8470
4298,tambaram,"TN 22 DF 4269",E280691500004020ED9414B4,1200
4299,tambaram_micro,"TN 22 DF 4269",E280691500004020ED9414B4,1200
4300,aavin," Aavin ",E280691500005020ED98CCBC,150
4301,kousic_and_co,"LIUGONG JCB ",E2801191A50400730F4C6D42,16670
4302,kousic_and_co,"TN 33 BT 6628",E2801191A5040074235D310F,8420
4303,kousic_and_co,"JCB  2",E2801191A5040074235D314F,8740
4304,kousic_and_co,"Water tractor 1",E280691500005020ED9880C0,6450
4305,kousic_and_co," Tractor ",E280691500005020ED9930C0,1000
4306,kousic_and_co,Compresser,E280691500005020ED96BCC1,1500
4307,kousic_and_co,"TN 33 AJ 0078",E2801191A5040074235C670F,8940
4308,appur_tambaram,"TN 11BW5910",E2801191A50400742357E341,14000
4309,appur_tambaram,"TN 11 BW 5929",E2801191A5040074235D22CE,14000
4310,appur_tambaram,"TN 11BW 5937",E2801191A504007423548D32,14000
4311,appur_tambaram,"TN 11 BW 5898",E2801191A5040074235C672E,14000
4312,tuty,"TN 69 BH 2414 N",E280691500004020ED9448B4,1300
4313,appur_tambaram,"TN 11 BW 5838",E2801191A5040074235D4370,14000
4314,tambaram,"TN 12 BB 1892",E280691500004020ED98E8B4,3630
4315,tambaram_micro,"TN 12 BB 1892",E280691500004020ED98E8B4,3630
4316,tambaram,"TN 11 BK 0785",E280691500005020ED9160C2,1260
4317,tambaram_micro,"TN 11 BK 0785",E280691500005020ED9160C2,1260
4318,appur_tambaram,"Tam Appur Test",E2801191A5040074235D316E,500
4319,kousic_and_co,"TN 33 BX 2299",E2801191A5040074235D2CBF,14460
4320,tambaram,"TN 11 BA 1829",E280691500005020ED9708C0,1300
4321,tambaram_micro,"TN 11 BA 1829",E280691500005020ED9708C0,1300
4322,kousic_and_co,"TN 33 CB 6399",E2801191A5040074235D313F,16000
4323,kousic_and_co,"TN 33 BQ 6801",E2801191A5040074235BF1BF,11000
4324,kousic_and_co,"TN 33 BS 4099",E2801191A5040074235BE2FF,8590
4325,kousic_and_co,"TN 33 CB 6099",E2801191A5040074235BF280,15250
4326,tambaram,"TN 09 BB 7038",E280691500004020ED9444C0,1200
4327,tambaram_micro,"TN 09 BB 7038",E280691500004020ED9444C0,1200
4328,kousic_and_co,"TN 33 BT 6602",E2801191A5040074235BF1AF,9650
4329,tambaram,"TN 03 P 3134",E280691500005020ED98E0C0,1200
4330,tambaram_micro,"TN 03 P 3134",E280691500005020ED98E0C0,1200
4331,tambaram,"TN 16 U 9218",E280691500004020ED96FCC1,1330
4332,tambaram_micro,"TN 16 U 9218",E280691500004020ED96FCC1,1330
4333,kousic_and_co,"TN 33 BS 4399",E2801191A5040074235BE27F,8540
4334,tambaram,"TN 85 H 5089",E280691500005020ED93E0B3,1100
4335,tambaram_micro,"TN 85 H 5089",E280691500005020ED93E0B3,1100
4336,tambaram,"TN 12 BB 1801",E280691500004020ED95FCC1,3390
4337,tambaram_micro,"TN 12 BB 1801",E280691500004020ED95FCC1,3390
4338,tambaram,"TN 11 AS 8485",E280691500005020ED9794C0,1200
4339,tambaram_micro,"TN 11 AS 8485",E280691500005020ED9794C0,1200
4340,tambaram,"TN 85 H 4461",E280691500004020ED9418C0,1200
4341,tambaram_micro,"TN 85 H 4461",E280691500004020ED9418C0,1200
4343,tambaram,"TN 10 R 0370",E280691500004020ED9188B4,1150
4344,tambaram_micro,"TN 10 R 0370",E280691500004020ED9188B4,1150
4345,tambaram,"TN 20 BU 5222",E280691500004020ED990CC1,1350
4346,tambaram_micro,"TN 20 BU 5222",E280691500004020ED990CC1,1350
4347,tambaram,"TN 12 BB 1867",E280691500004020ED98D8C0,3360
4348,tambaram_micro,"TN 12 BB 1867",E280691500004020ED98D8C0,3360
4349,tambaram,"TN 09 DC 7367",E280691500005020ED9348B4,1110
4350,tambaram_micro,"TN 09 DC 7367",E280691500005020ED9348B4,1110
4351,tambaram,"TN 11 AP 7368",E280691500004020ED9104C2,1160
4352,tambaram_micro,"TN 11 AP 7368",E280691500004020ED9104C2,1160
4353,tambaram,"TN 11 AK 5411",E280691500005020ED94B0C0,1200
4354,tambaram_micro,"TN 11 AK 5411",E280691500005020ED94B0C0,1200
4355,kousic_and_co,"TN 33 BS 3399",E2801191A5040074235BECAF,12500
4356,tambaram,"TN 11 BD 7751",E280691500005020ED943CB3,600
4357,tambaram_micro,"TN 11 BD 7751",E280691500005020ED943CB3,600
4358,tambaram,"TN 21 BT 7363",E280691500004020ED9750B4,3520
4359,tambaram_micro,"TN 21 BT 7363",E280691500004020ED9750B4,3520
4360,tambaram,"TN 11 AK 5457",E280691500005020ED965CB4,1270
4361,tambaram_micro,"TN 11 AK 5457",E280691500005020ED965CB4,1270
4362,tambaram,"TN 11 AH 5740",E280691500004020ED952CC0,1140
4363,tambaram_micro,"TN 11 AH 5740",E280691500004020ED952CC0,1140
4364,tambaram,"TN 11 AJ 8283",E280691500005020ED9884B5,1110
4365,tambaram_micro,"TN 11 AJ 8283",E280691500005020ED9884B5,1110
4366,tambaram,"TN 16 T 4714",E280691500004020ED948CC1,3800
4367,tambaram_micro,"TN 16 T 4714",E280691500004020ED948CC1,3800
4368,tambaram,"TN 11 AY 8157",E280691500005020ED9628C0,1200
4369,tambaram_micro,"TN 11 AY 8157",E280691500005020ED9628C0,1200
4370,tambaram,"TN 11 AZ 8994",E280691500004020ED985CC0,1305
4371,tambaram_micro,"TN 11 AZ 8994",E280691500004020ED985CC0,1305
4372,kolathur,tn12p1015,"ANPR_TN 12 P 1015",11000
4373,tambaram,"TN 57 V 2464",E280691500005020ED9684C0,3500
4374,tambaram_micro,"TN 57 V 2464",E280691500005020ED9684C0,3500
4375,tambaram,"TN 09 DC 7308",E280691500005020ED9534C1,1190
4376,tambaram_micro,"TN 09 DC 7308",E280691500005020ED9534C1,1190
4377,tambaram,"TN 64 AA 6655",E280691500004020ED9828C0,1480
4378,tambaram_micro,"TN 64 AA 6655",E280691500004020ED9828C0,1480
4379,appur_tambaram,"TN 11 BW 5988",E2801191A504007423591232,11000
4380,tambaram,"TN 11 AA 5241",E280691500004020ED9464C1,1300
4381,tambaram_micro,"TN 11 AA 5241",E280691500004020ED9464C1,1300
4382,kousic_and_co,"TN 33 BT 1699",E2801191A50400730F4E7714,14500
4383,appur_tambaram,"TN 11 BY 9880",E2801191A50400742354F6AE,14000
4384,tuty,"TN 69BE 7827",E280691500005020ED9358BC,1100
4385,tambaram,"TN 69 BS 3615",E2806894000A6006EF05B830,1200
4386,tambaram_micro,"TN 69 BS 3615",E2806894000A6006EF05B830,1200
4387,tambaram,"TN 11 BD 7273",E280691500005020ED91B0B4,510
4388,tambaram_micro,"TN 11 BD 7273",E280691500005020ED91B0B4,510
